"POLY_ID","CMP","PERCENT","SOIL_CODE","SOIL_ID","CMP_ID","ORDER3","G_GROUP3","GTGRP","GG_ID"
503001,1,63,"HOU","NBHOU60~~~N",50300101,"LU","GL","gray",16
503001,2,27,"HOU","NBHOU166~~N",50300102,"GL","LG","luvic",12
503001,3,10,"HOU","NBHOU114~~N",50300103,"LU","GL","gray",16
503002,1,39,"HOU","NBHOU166~~N",50300201,"GL","LG","luvic",12
503002,2,24,"BIU","NBBIU153~~N",50300202,"GL","G","gleysol",14
503002,3,17,"REC","NBREC166~~A",50300203,"PZ","HFP","humo-ferric",23
503002,4,10,"HOU","NBHOU60~~~N",50300204,"LU","GL","gray",16
503002,5,10,"LAV","NBLAV182~~A",50300205,"OR","F","fibrisol",17
503003,1,100,"FUY","NBFUY161~~A",50300301,"GL","LG","luvic",12
503004,1,100,"FUY","NBFUY161~~A",50300401,"GL","LG","luvic",12
503005,1,55,"ITV","NBITV52~~~N",50300501,"RG","R","regosol",24
503005,2,25,"RCB","NBRCB46~~~N",50300502,"PZ","HFP","humo-ferric",23
503005,3,10,"RGV","NBRGV30~~~N",50300503,"LU","GL","gray",16
503005,4,10,"TCD","NBTCD161~~N",50300504,"GL","LG","luvic",12
503006,1,90,"SNB","NBSNB60~~~A",50300601,"LU","GL","gray",16
503006,2,10,"SGB","NBSGB60~~~N",50300602,"LU","GL","gray",16
503007,1,85,"REC","NBREC166~~A",50300701,"PZ","HFP","humo-ferric",23
503007,2,15,"REC","NBREC60~~~A",50300702,"PZ","HFP","humo-ferric",23
503008,1,66,"SBY","NBSBY253~~A",50300801,"BR","SB","sombric",3
503008,2,24,"FIS","NBFIS253~~A",50300802,"BR","SB","sombric",3
503008,3,10,"SBY","NBSBY60~~~N",50300803,"PZ","HFP","humo-ferric",23
503009,1,63,"BUM","NBBUM46~~~A",50300901,"PZ","HFP","humo-ferric",23
503009,2,19,"GLW","NBGLW180~~A",50300902,"BR","SB","sombric",3
503009,3,10,"SBY","NBSBY253~~A",50300903,"BR","SB","sombric",3
503009,4,8,"BVN","NBBVN248~~N",50300904,"PZ","HFP","humo-ferric",23
503010,1,63,"HOU","NBHOU60~~~N",50301001,"LU","GL","gray",16
503010,2,27,"SNB","NBSNB60~~~A",50301002,"LU","GL","gray",16
503010,3,10,"HOU","NBHOU166~~N",50301003,"GL","LG","luvic",12
503011,1,49,"SNB","NBSNB30~~~N",50301101,"LU","GL","gray",16
503011,2,21,"GLW","NBGLW180~~A",50301102,"BR","SB","sombric",3
503011,3,21,"SGB","NBSGB60~~~N",50301103,"LU","GL","gray",16
503011,4,9,"BVN","NBBVN248~~N",50301104,"PZ","HFP","humo-ferric",23
503012,1,44,"FIS","NBFIS253~~A",50301201,"BR","SB","sombric",3
503012,2,21,"BGL","NBBGL253~~A",50301202,"BR","SB","sombric",3
503012,3,19,"GLW","NBGLW180~~A",50301203,"BR","SB","sombric",3
503012,4,10,"MUP","NBMUP30~~~A",50301204,"LU","GL","gray",16
503012,5,6,"BVN","NBBVN248~~N",50301205,"PZ","HFP","humo-ferric",23
503013,1,56,"HOU","NBHOU71~~~A",50301301,"LU","GL","gray",16
503013,2,24,"SBY","NBSBY217~~A",50301302,"BR","SB","sombric",3
503013,3,10,"BHF","NBBHF217~~N",50301303,"PZ","HFP","humo-ferric",23
503013,4,10,"HOU","NBHOU8~~~~A",50301304,"LU","GL","gray",16
503014,1,64,"SBY","NBSBY253~~A",50301401,"BR","SB","sombric",3
503014,2,26,"REC","NBREC60~~~A",50301402,"PZ","HFP","humo-ferric",23
503014,3,10,"ACS","NBACS182~~N",50301403,"OR","M","mesisol",18
503015,1,63,"HOU","NBHOU71~~~A",50301501,"LU","GL","gray",16
503015,2,27,"SNB","NBSNB8~~~~A",50301502,"LU","GL","gray",16
503015,3,10,"SNB","NBSNB125~~A",50301503,"GL","LG","luvic",12
503016,1,63,"SNB","NBSNB8~~~~A",50301601,"LU","GL","gray",16
503016,2,27,"HOU","NBHOU71~~~A",50301602,"LU","GL","gray",16
503016,3,10,"HOU","NBHOU125~~N",50301603,"GL","LG","luvic",12
503017,1,39,"HOU","NBHOU8~~~~A",50301701,"LU","GL","gray",16
503017,2,17,"HOU","NBHOU125~~N",50301702,"GL","LG","luvic",12
503017,3,17,"SNB","NBSNB8~~~~A",50301703,"LU","GL","gray",16
503017,4,10,"ACS","NBACS182~~N",50301704,"OR","M","mesisol",18
503017,5,10,"LAV","NBLAV182~~A",50301705,"OR","F","fibrisol",17
503017,6,7,"SNB","NBSNB125~~A",50301706,"GL","LG","luvic",12
503018,1,56,"LAV","NBLAV182~~A",50301801,"OR","F","fibrisol",17
503018,2,24,"REC","NBREC60~~~A",50301802,"PZ","HFP","humo-ferric",23
503018,3,10,"ACS","NBACS182~~N",50301803,"OR","M","mesisol",18
503018,4,10,"REC","NBREC166~~A",50301804,"PZ","HFP","humo-ferric",23
503019,1,80,"HOU","NBHOU125~~N",50301901,"GL","LG","luvic",12
503019,2,10,"HOU","NBHOU8~~~~A",50301902,"LU","GL","gray",16
503019,3,10,"LAV","NBLAV182~~A",50301903,"OR","F","fibrisol",17
503020,1,70,"KGS","NBKGS8~~~~A",50302001,"LU","GL","gray",16
503020,2,30,"QEN","NBQEN71~~~A",50302002,"LU","GL","gray",16
503021,1,63,"HOU","NBHOU8~~~~A",50302101,"LU","GL","gray",16
503021,2,27,"REC","NBREC217~~A",50302102,"PZ","HFP","humo-ferric",23
503021,3,10,"SBY","NBSBY217~~A",50302103,"BR","SB","sombric",3
503022,1,63,"HOU","NBHOU182~~N",50302201,"GL","LG","luvic",12
503022,2,27,"ACS","NBACS182~~N",50302202,"OR","M","mesisol",18
503022,3,10,"LAV","NBLAV182~~A",50302203,"OR","F","fibrisol",17
503023,1,70,"ACS","NBACS182~~N",50302301,"OR","M","mesisol",18
503023,2,30,"SNB","NBSNB182~~N",50302302,"GL","LG","luvic",12
503024,1,56,"KGS","NBKGS8~~~~A",50302401,"LU","GL","gray",16
503024,2,24,"SUY","NBSUY421~~A",50302402,"LU","GL","gray",16
503024,3,10,"CBG","NBCBG125~~A",50302403,"GL","LG","luvic",12
503024,4,10,"SUY","NBSUY220~~A",50302404,"LU","GL","gray",16
503025,1,90,"LAV","NBLAV182~~A",50302501,"OR","F","fibrisol",17
503025,2,10,"HOU","NBHOU125~~N",50302502,"GL","LG","luvic",12
503026,1,70,"KGS","NBKGS8~~~~A",50302601,"LU","GL","gray",16
503026,2,21,"PCD","NBPCD71~~~A",50302602,"LU","GL","gray",16
503026,3,9,"SUY","NBSUY421~~A",50302603,"LU","GL","gray",16
503027,1,90,"LAV","NBLAV182~~A",50302701,"OR","F","fibrisol",17
503027,2,10,"HOU","NBHOU125~~N",50302702,"GL","LG","luvic",12
503028,1,90,"LAV","NBLAV182~~A",50302801,"OR","F","fibrisol",17
503028,2,10,"HOU","NBHOU125~~N",50302802,"GL","LG","luvic",12
503029,1,70,"SNB","NBSNB8~~~~A",50302901,"LU","GL","gray",16
503029,2,30,"HOU","NBHOU71~~~A",50302902,"LU","GL","gray",16
503030,1,100,"LAV","NBLAV182~~A",50303001,"OR","F","fibrisol",17
503031,1,39,"HOU","NBHOU8~~~~A",50303101,"LU","GL","gray",16
503031,2,17,"SNB","NBSNB8~~~~A",50303102,"LU","GL","gray",16
503031,3,17,"SNB","NBSNB182~~N",50303103,"GL","LG","luvic",12
503031,4,10,"ACS","NBACS182~~N",50303104,"OR","M","mesisol",18
503031,5,10,"LAV","NBLAV182~~A",50303105,"OR","F","fibrisol",17
503031,6,7,"HOU","NBHOU125~~N",50303106,"GL","LG","luvic",12
503033,1,63,"KGS","NBKGS8~~~~A",50303301,"LU","GL","gray",16
503033,2,27,"PCD","NBPCD71~~~A",50303302,"LU","GL","gray",16
503033,3,10,"CBG","NBCBG125~~A",50303303,"GL","LG","luvic",12
503034,1,70,"HOU","NBHOU8~~~~A",50303401,"LU","GL","gray",16
503034,2,30,"SBY","NBSBY217~~A",50303402,"BR","SB","sombric",3
503035,1,63,"OMC","NBOMC8~~~~A",50303501,"BR","SB","sombric",3
503035,2,27,"RVK","NBRVK387~~A",50303502,"BR","SB","sombric",3
503035,3,10,"OMC","NBOMC125~~A",50303503,"GL","HG","humic",13
503036,1,70,"HOU","NBHOU8~~~~A",50303601,"LU","GL","gray",16
503036,2,30,"HOU","NBHOU71~~~A",50303602,"LU","GL","gray",16
503037,1,39,"ITV","NBITV419~~A",50303701,"RG","HR","humic",25
503037,2,24,"RVK","NBRVK387~~A",50303702,"BR","SB","sombric",3
503037,3,17,"SSX","NBSSX419~~A",50303703,"RG","HR","humic",25
503037,4,10,"PCD","NBPCD71~~~A",50303704,"LU","GL","gray",16
503037,5,10,"WAS","NBWAS375~~A",50303705,"GL","HG","humic",13
503038,1,100,"LAV","NBLAV182~~A",50303801,"OR","F","fibrisol",17
503039,1,100,"LAV","NBLAV182~~A",50303901,"OR","F","fibrisol",17
503040,1,70,"ITV","NBITV9~~~~A",50304001,"RG","HR","humic",25
503040,2,30,"RVK","NBRVK287~~A",50304002,"BR","SB","sombric",3
503041,1,55,"SNB","NBSNB125~~A",50304101,"GL","LG","luvic",12
503041,2,25,"HOU","NBHOU8~~~~A",50304102,"LU","GL","gray",16
503041,3,10,"ACS","NBACS182~~N",50304103,"OR","M","mesisol",18
503041,4,10,"LAV","NBLAV182~~A",50304104,"OR","F","fibrisol",17
503042,1,70,"KGS","NBKGS8~~~~A",50304201,"LU","GL","gray",16
503042,2,30,"CBG","NBCBG125~~A",50304202,"GL","LG","luvic",12
503043,1,100,"LAV","NBLAV182~~A",50304301,"OR","F","fibrisol",17
503044,1,56,"KGS","NBKGS8~~~~A",50304401,"LU","GL","gray",16
503044,2,24,"QEN","NBQEN71~~~A",50304402,"LU","GL","gray",16
503044,3,10,"CBG","NBCBG125~~A",50304403,"GL","LG","luvic",12
503044,4,10,"PET","NBPET383~~N",50304404,"OR","F","fibrisol",17
504001,1,60,"BEY","NSBEY4~~~~N",50400101,"PZ","HFP","humo-ferric",23
504001,2,20,"BEY","NSBEY5~~~~N",50400102,"PZ","HFP","humo-ferric",23
504001,3,20,"HWL","NSHWL3~~~~N",50400103,"PZ","HFP","humo-ferric",23
504002,1,35,"PGW","NSPGW5~~~~A",50400201,"BR","SB","sombric",3
504002,2,20,"HBT","NSHBT2~~~~A",50400202,"PZ","HFP","humo-ferric",23
504002,3,15,"WOB","NSWOB4~~~~A",50400203,"PZ","HFP","humo-ferric",23
504002,4,10,"PGW","NSPGW4~~~~A",50400204,"BR","SB","sombric",3
504002,5,5,"HBT","NSHBT5~~~~A",50400205,"PZ","HFP","humo-ferric",23
504002,6,5,"HFD","NSHFD3~~~~A",50400206,"PZ","HFP","humo-ferric",23
504002,7,5,"QUE","NSQUE5~~~~A",50400207,"LU","GL","gray",16
504002,8,5,"WOB","NSWOB5~~~~A",50400208,"PZ","HFP","humo-ferric",23
504003,1,30,"PGW","NSPGW5~~~~A",50400301,"BR","SB","sombric",3
504003,2,30,"QUE","NSQUE5~~~~A",50400302,"LU","GL","gray",16
504003,3,20,"HFD","NSHFD3~~~~A",50400303,"PZ","HFP","humo-ferric",23
504003,4,10,"PGW","NSPGW6~~~~A",50400304,"GL","G","gleysol",14
504003,5,10,"QUE","NSQUE6~~~~A",50400305,"GL","LG","luvic",12
504004,1,60,"PGW","NSPGW5~~~~A",50400401,"BR","SB","sombric",3
504004,2,25,"PGW","NSPGW6~~~~A",50400402,"GL","G","gleysol",14
504004,3,5,"HBT","NSHBT2~~~~A",50400403,"PZ","HFP","humo-ferric",23
504004,4,5,"HFD","NSHFD5~~~~A",50400404,"BR","SB","sombric",3
504004,5,5,"QUE","NSQUE5~~~~A",50400405,"LU","GL","gray",16
504005,1,35,"HFD","NSHFD3~~~~A",50400501,"PZ","HFP","humo-ferric",23
504005,2,30,"HFD","NSHFD5~~~~A",50400502,"BR","SB","sombric",3
504005,3,15,"HFD","NSHFD6~~~~A",50400503,"GL","G","gleysol",14
504005,4,10,"PGW","NSPGW4~~~~A",50400504,"BR","SB","sombric",3
504005,5,10,"SUI","NSSUI3~~~~N",50400505,"PZ","HFP","humo-ferric",23
504006,1,55,"QUE","NSQUE5~~~~A",50400601,"LU","GL","gray",16
504006,2,30,"QUE","NSQUE6~~~~A",50400602,"GL","LG","luvic",12
504006,3,10,"PGW","NSPGW5~~~~A",50400603,"BR","SB","sombric",3
504006,4,5,"CSY","NSCSY7~~~~N",50400604,"OR","M","mesisol",18
504007,1,45,"DRT","NSDRT5~~~~A",50400701,"BR","SB","sombric",3
504007,2,40,"QUE","NSQUE5~~~~A",50400702,"LU","GL","gray",16
504007,3,10,"PGW","NSPGW4~~~~A",50400703,"BR","SB","sombric",3
504007,4,5,"ZSM","NSZSM7~~~~N",50400704,"GL","G","gleysol",14
504008,1,60,"PGW","NSPGW5~~~~A",50400801,"BR","SB","sombric",3
504008,2,20,"QUE","NSQUE5~~~~A",50400802,"LU","GL","gray",16
504008,3,10,"PGW","NSPGW6~~~~A",50400803,"GL","G","gleysol",14
504008,4,5,"ZCB","NSZCB~~~~~N",50400804,"RG","R","regosol",24
504008,5,5,"ZSM","NSZSM7~~~~N",50400805,"GL","G","gleysol",14
504009,1,35,"WOB","NSWOB4~~~~A",50400901,"PZ","HFP","humo-ferric",23
504009,2,20,"HBT","NSHBT2~~~~A",50400902,"PZ","HFP","humo-ferric",23
504009,3,20,"HFD","NSHFD3~~~~A",50400903,"PZ","HFP","humo-ferric",23
504009,4,15,"WOB","NSWOB5~~~~A",50400904,"PZ","HFP","humo-ferric",23
504009,5,5,"QUE","NSQUE5~~~~A",50400905,"LU","GL","gray",16
504009,6,5,"THM","NSTHM3~~~~N",50400906,"PZ","HFP","humo-ferric",23
504010,1,50,"PGW","NSPGW5~~~~A",50401001,"BR","SB","sombric",3
504010,2,25,"PGW","NSPGW6~~~~A",50401002,"GL","G","gleysol",14
504010,3,15,"HFD","NSHFD5~~~~A",50401003,"BR","SB","sombric",3
504010,4,5,"HFD","NSHFD6~~~~A",50401004,"GL","G","gleysol",14
504010,5,5,"PGW","NSPGW4~~~~A",50401005,"BR","SB","sombric",3
504011,1,30,"HWL","NSHWL3~~~~N",50401101,"PZ","HFP","humo-ferric",23
504011,2,30,"WOB","NSWOB5~~~~A",50401102,"PZ","HFP","humo-ferric",23
504011,3,15,"MLO","NSMLO5~~~~A",50401103,"PZ","HFP","humo-ferric",23
504011,4,5,"PGW","NSPGW4~~~~A",50401104,"BR","SB","sombric",3
504011,5,5,"PGW","NSPGW5~~~~A",50401105,"BR","SB","sombric",3
504011,6,5,"QUE","NSQUE5~~~~A",50401106,"LU","GL","gray",16
504011,7,5,"QUE","NSQUE6~~~~A",50401107,"GL","LG","luvic",12
504011,8,5,"SUI","NSSUI3~~~~N",50401108,"PZ","HFP","humo-ferric",23
504012,1,55,"QUE","NSQUE5~~~~A",50401201,"LU","GL","gray",16
504012,2,40,"QUE","NSQUE6~~~~A",50401202,"GL","LG","luvic",12
504012,3,5,"PGW","NSPGW5~~~~A",50401203,"BR","SB","sombric",3
504013,1,55,"SUI","NSSUI3~~~~N",50401301,"PZ","HFP","humo-ferric",23
504013,2,25,"SUI","NSSUI5~~~~N",50401302,"PZ","HFP","humo-ferric",23
504013,3,10,"PGW","NSPGW5~~~~A",50401303,"BR","SB","sombric",3
504013,4,10,"SUI","NSSUI6~~~~N",50401304,"GL","G","gleysol",14
504014,1,60,"QUE","NSQUE5~~~~A",50401401,"LU","GL","gray",16
504014,2,25,"QUE","NSQUE6~~~~A",50401402,"GL","LG","luvic",12
504014,3,5,"CSY","NSCSY7~~~~N",50401403,"OR","M","mesisol",18
504014,4,5,"MLO","NSMLO5~~~~A",50401404,"PZ","HFP","humo-ferric",23
504014,5,5,"STW","NSSTW6~~~~A",50401405,"GL","HG","humic",13
504015,1,45,"HFD","NSHFD5~~~~A",50401501,"BR","SB","sombric",3
504015,2,15,"HFD","NSHFD3~~~~A",50401502,"PZ","HFP","humo-ferric",23
504015,3,10,"HBT","NSHBT2~~~~A",50401503,"PZ","HFP","humo-ferric",23
504015,4,8,"WBO","NSWBO3~~~~N",50401504,"PZ","HFP","humo-ferric",23
504015,5,7,"SUI","NSSUI3~~~~N",50401505,"PZ","HFP","humo-ferric",23
504015,6,5,"CBR","NSCBR5~~~~A",50401506,"RG","HR","humic",25
504015,7,5,"PGW","NSPGW4~~~~A",50401507,"BR","SB","sombric",3
504015,8,5,"PGW","NSPGW5~~~~A",50401508,"BR","SB","sombric",3
504016,1,30,"QUE","NSQUE5~~~~A",50401601,"LU","GL","gray",16
504016,2,15,"QUE","NSQUE6~~~~A",50401602,"GL","LG","luvic",12
504016,3,10,"HFD","NSHFD3~~~~A",50401603,"PZ","HFP","humo-ferric",23
504016,4,10,"HFD","NSHFD5~~~~A",50401604,"BR","SB","sombric",3
504016,5,10,"PGW","NSPGW5~~~~A",50401605,"BR","SB","sombric",3
504016,6,10,"PGW","NSPGW6~~~~A",50401606,"GL","G","gleysol",14
504016,7,10,"WBO","NSWBO3~~~~N",50401607,"PZ","HFP","humo-ferric",23
504016,8,5,"PGW","NSPGW4~~~~A",50401608,"BR","SB","sombric",3
504017,1,70,"QUE","NSQUE5~~~~A",50401701,"LU","GL","gray",16
504017,2,15,"PGW","NSPGW5~~~~A",50401702,"BR","SB","sombric",3
504017,3,10,"QUE","NSQUE6~~~~A",50401703,"GL","LG","luvic",12
504017,4,5,"ZSM","NSZSM7~~~~N",50401704,"GL","G","gleysol",14
504018,1,50,"JGG","NSJGG5~~~~N",50401801,"LU","GL","gray",16
504018,2,20,"JGG","NSJGG6~~~~N",50401802,"GL","LG","luvic",12
504018,3,10,"SUI","NSSUI3~~~~N",50401803,"PZ","HFP","humo-ferric",23
504018,4,5,"CBR","NSCBR5~~~~A",50401804,"RG","HR","humic",25
504018,5,5,"HBT","NSHBT5~~~~A",50401805,"PZ","HFP","humo-ferric",23
504018,6,5,"QUE","NSQUE5~~~~A",50401806,"LU","GL","gray",16
504018,7,5,"SUI","NSSUI5~~~~N",50401807,"PZ","HFP","humo-ferric",23
504019,1,60,"QUE","NSQUE5~~~~A",50401901,"LU","GL","gray",16
504019,2,15,"QUE","NSQUE6~~~~A",50401902,"GL","LG","luvic",12
504019,3,10,"DRT","NSDRT5~~~~A",50401903,"BR","SB","sombric",3
504019,4,5,"MSW","NSMSW6~~~~A",50401904,"GL","GL","gray",16
504019,5,5,"PGW","NSPGW4~~~~A",50401905,"BR","SB","sombric",3
504019,6,5,"QUE","NSQUE4~~~~A",50401906,"LU","GL","gray",16
504020,1,55,"MSW","NSMSW6~~~~A",50402001,"GL","GL","gray",16
504020,2,25,"DRT","NSDRT5~~~~A",50402002,"BR","SB","sombric",3
504020,3,15,"QUE","NSQUE6~~~~A",50402003,"GL","LG","luvic",12
504020,4,5,"ZSM","NSZSM7~~~~N",50402004,"GL","G","gleysol",14
504021,1,45,"PGW","NSPGW5~~~~A",50402101,"BR","SB","sombric",3
504021,2,15,"PGW","NSPGW4~~~~A",50402102,"BR","SB","sombric",3
504021,3,15,"PGW","NSPGW6~~~~A",50402103,"GL","G","gleysol",14
504021,4,10,"QUE","NSQUE5~~~~A",50402104,"LU","GL","gray",16
504021,5,5,"HBT","NSHBT2~~~~A",50402105,"PZ","HFP","humo-ferric",23
504021,6,5,"QUE","NSQUE6~~~~A",50402106,"GL","LG","luvic",12
504021,7,5,"STW","NSSTW6~~~~A",50402107,"GL","HG","humic",13
504022,1,30,"ACA","NSACA6~~~~A",50402201,"GL","GL","gray",16
504022,2,30,"MSW","NSMSW6~~~~A",50402202,"GL","GL","gray",16
504022,3,25,"ZSM","NSZSM7~~~~N",50402203,"GL","G","gleysol",14
504022,4,15,"DRT","NSDRT5~~~~A",50402204,"BR","SB","sombric",3
504023,1,75,"QUE","NSQUE5~~~~A",50402301,"LU","GL","gray",16
504023,2,10,"DRT","NSDRT5~~~~A",50402302,"BR","SB","sombric",3
504023,3,10,"PGW","NSPGW4~~~~A",50402303,"BR","SB","sombric",3
504023,4,5,"QUE","NSQUE6~~~~A",50402304,"GL","LG","luvic",12
504024,1,40,"PGW","NSPGW4~~~~A",50402401,"BR","SB","sombric",3
504024,2,20,"DRT","NSDRT5~~~~A",50402402,"BR","SB","sombric",3
504024,3,20,"HFD","NSHFD3~~~~A",50402403,"PZ","HFP","humo-ferric",23
504024,4,10,"HBT","NSHBT2~~~~A",50402404,"PZ","HFP","humo-ferric",23
504024,5,5,"CBR","NSCBR3~~~~A",50402405,"RG","HR","humic",25
504024,6,5,"QUE","NSQUE5~~~~A",50402406,"LU","GL","gray",16
504025,1,75,"QUE","NSQUE5~~~~A",50402501,"LU","GL","gray",16
504025,2,15,"QUE","NSQUE6~~~~A",50402502,"GL","LG","luvic",12
504025,3,5,"CSY","NSCSY7~~~~N",50402503,"OR","M","mesisol",18
504025,4,5,"DRT","NSDRT5~~~~A",50402504,"BR","SB","sombric",3
504026,1,80,"QUE","NSQUE5~~~~A",50402601,"LU","GL","gray",16
504026,2,10,"DRT","NSDRT5~~~~A",50402602,"BR","SB","sombric",3
504026,3,10,"QUE","NSQUE6~~~~A",50402603,"GL","LG","luvic",12
504027,1,50,"DRT","NSDRT5~~~~A",50402701,"BR","SB","sombric",3
504027,2,50,"PGW","NSPGW4~~~~A",50402702,"BR","SB","sombric",3
504028,1,75,"DRT","NSDRT5~~~~A",50402801,"BR","SB","sombric",3
504028,2,10,"PGW","NSPGW4~~~~A",50402802,"BR","SB","sombric",3
504028,3,5,"HFD","NSHFD3~~~~A",50402803,"PZ","HFP","humo-ferric",23
504028,4,5,"MSW","NSMSW6~~~~A",50402804,"GL","GL","gray",16
504028,5,5,"STW","NSSTW6~~~~A",50402805,"GL","HG","humic",13
504029,1,50,"QUE","NSQUE5~~~~A",50402901,"LU","GL","gray",16
504029,2,15,"QUE","NSQUE4~~~~A",50402902,"LU","GL","gray",16
504029,3,15,"QUE","NSQUE6~~~~A",50402903,"GL","LG","luvic",12
504029,4,9,"HFD","NSHFD3~~~~A",50402904,"PZ","HFP","humo-ferric",23
504029,5,6,"STW","NSSTW6~~~~A",50402905,"GL","HG","humic",13
504029,6,5,"DRT","NSDRT5~~~~A",50402906,"BR","SB","sombric",3
504030,1,45,"HBT","NSHBT2~~~~A",50403001,"PZ","HFP","humo-ferric",23
504030,2,30,"HFD","NSHFD3~~~~A",50403002,"PZ","HFP","humo-ferric",23
504030,3,15,"CBR","NSCBR3~~~~A",50403003,"RG","HR","humic",25
504030,4,5,"CSY","NSCSY7~~~~N",50403004,"OR","M","mesisol",18
504030,5,5,"DRT","NSDRT5~~~~A",50403005,"BR","SB","sombric",3
504031,1,80,"QUE","NSQUE5~~~~A",50403101,"LU","GL","gray",16
504031,2,10,"QUE","NSQUE6~~~~A",50403102,"GL","LG","luvic",12
504031,3,5,"QUE","NSQUE4~~~~A",50403103,"LU","GL","gray",16
504031,4,5,"WBO","NSWBO3~~~~N",50403104,"PZ","HFP","humo-ferric",23
504032,1,63,"CBG","NBCBG125~~A",50403201,"GL","LG","luvic",12
504032,2,27,"SHG","NBSHG71~~~A",50403202,"LU","GL","gray",16
504032,3,10,"KGS","NBKGS8~~~~A",50403203,"LU","GL","gray",16
504033,1,56,"TDM","NBTDM8~~~~A",50403301,"PZ","HFP","humo-ferric",23
504033,2,24,"TDM","NBTDM8~~~~A",50403302,"PZ","HFP","humo-ferric",23
504033,3,10,"TDM","NBTDM125~~A",50403303,"GL","HG","humic",13
504033,4,10,"TRM","NBTRM217~~N",50403304,"PZ","HFP","humo-ferric",23
504034,1,80,"DRT","NSDRT5~~~~A",50403401,"BR","SB","sombric",3
504034,2,10,"QUE","NSQUE5~~~~A",50403402,"LU","GL","gray",16
504034,3,5,"MSW","NSMSW6~~~~A",50403403,"GL","GL","gray",16
504034,4,5,"PGW","NSPGW4~~~~A",50403404,"BR","SB","sombric",3
504035,1,80,"TDM","NBTDM8~~~~A",50403501,"PZ","HFP","humo-ferric",23
504035,2,10,"TDM","NBTDM125~~A",50403502,"GL","HG","humic",13
504035,3,10,"TRM","NBTRM217~~N",50403503,"PZ","HFP","humo-ferric",23
504036,1,45,"DRT","NSDRT5~~~~A",50403601,"BR","SB","sombric",3
504036,2,30,"TRM","NSTRM3~~~~A",50403602,"PZ","HFP","humo-ferric",23
504036,3,25,"MSW","NSMSW6~~~~A",50403603,"GL","GL","gray",16
504037,1,70,"DRT","NSDRT5~~~~A",50403701,"BR","SB","sombric",3
504037,2,20,"PGW","NSPGW4~~~~A",50403702,"BR","SB","sombric",3
504037,3,10,"MSW","NSMSW6~~~~A",50403703,"GL","GL","gray",16
504038,1,54,"TDM","NBTDM8~~~~A",50403801,"PZ","HFP","humo-ferric",23
504038,2,23,"TRM","NBTRM217~~N",50403802,"PZ","HFP","humo-ferric",23
504038,3,9,"TDM","NBTDM125~~A",50403803,"GL","HG","humic",13
504038,4,7,"DRT","NSDRT5~~~~A",50403804,"BR","SB","sombric",3
504038,5,4,"MSW","NSMSW6~~~~A",50403805,"GL","GL","gray",16
504038,6,2,"TRM","NSTRM3~~~~A",50403806,"PZ","HFP","humo-ferric",23
504039,1,90,"MSW","NSMSW6~~~~A",50403901,"GL","GL","gray",16
504039,2,5,"CSY","NSCSY7~~~~N",50403902,"OR","M","mesisol",18
504039,3,5,"DRT","NSDRT5~~~~A",50403903,"BR","SB","sombric",3
504040,1,85,"DRT","NSDRT5~~~~A",50404001,"BR","SB","sombric",3
504040,2,10,"MSW","NSMSW6~~~~A",50404002,"GL","GL","gray",16
504040,3,5,"TRM","NSTRM3~~~~A",50404003,"PZ","HFP","humo-ferric",23
504041,1,35,"TRM","NSTRM3~~~~A",50404101,"PZ","HFP","humo-ferric",23
504041,2,30,"DRT","NSDRT5~~~~A",50404102,"BR","SB","sombric",3
504041,3,25,"PGW","NSPGW4~~~~A",50404103,"BR","SB","sombric",3
504041,4,10,"MSW","NSMSW6~~~~A",50404104,"GL","GL","gray",16
504042,1,39,"CSY","NSCSY7~~~~N",50404201,"OR","M","mesisol",18
504042,2,38,"ZOG","NBZOG182~~N",50404202,"OR","M","mesisol",18
504042,4,9,"MSW","NSMSW6~~~~A",50404204,"GL","GL","gray",16
504042,5,3,"ACA","NSACA6~~~~A",50404205,"GL","GL","gray",16
504042,6,2,"TDM","NBTDM125~~A",50404206,"GL","HG","humic",13
504043,1,70,"PGW","NSPGW4~~~~A",50404301,"BR","SB","sombric",3
504043,2,25,"DRT","NSDRT5~~~~A",50404302,"BR","SB","sombric",3
